"タスク大分類コード","タスク大分類","タスク中分類コード","タスク中分類","タスク小分類コード","タスク小分類","評価項目コード","評価項目"
"DV05","アプリケーションシステム開発","DV05.1","ソフトウェア要件定義","DV05.1.4","ソフトウェア要件の評価","DV05.1.4.4","ソフトウェア方式設計の実現可能性を評価する"
"DV05","アプリケーションシステム開発","DV05.1","ソフトウェア要件定義","DV05.1.4","ソフトウェア要件の評価","DV05.1.4.5","運用および保守の実現可能性を評価する"
"DV05","アプリケーションシステム開発","DV05.1","ソフトウェア要件定義","DV05.1.5","パッケージ利用時のフィット＆ギャップ分析","DV05.1.5.1","機能要件に対するパッケージ機能の網羅性を検証する"
"DV05","アプリケーションシステム開発","DV05.1","ソフトウェア要件定義","DV05.1.5","パッケージ利用時のフィット＆ギャップ分析","DV05.1.5.2","外部インタフェース要件に対するパッケージの外部インタフェースの網羅性を検証する"
"DV05","アプリケーションシステム開発","DV05.1","ソフトウェア要件定義","DV05.1.5","パッケージ利用時のフィット＆ギャップ分析","DV05.1.5.3","概念データモデルに対するパッケージデータモデルの適合性を検証する"
"DV05","アプリケーションシステム開発","DV05.1","ソフトウェア要件定義","DV05.1.5","パッケージ利用時のフィット＆ギャップ分析","DV05.1.5.4","機能、外部インタフェース、データ構造の適合性と網羅性の検証結果により、パッケージの利用可否を判断する"
"DV05","アプリケーションシステム開発","DV05.1","ソフトウェア要件定義","DV05.1.5","パッケージ利用時のフィット＆ギャップ分析","DV05.1.5.5","パッケージを利用する場合は、カスタマイズやアドオンの範囲および各要件変更箇所を決定し、ソフトウェア要件定義に反映する"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.1","ソフトウェアコンポーネントの方式設計","DV05.2.1.1","ソフトウェア要件定義で定義されたビジネスプロセスをコンポーネントに分割する"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.1","ソフトウェアコンポーネントの方式設計","DV05.2.1.2","すべてのソフトウェア要件が分割されたコンポーネントのいずれかに割り当てられることを確認する"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.1","ソフトウェアコンポーネントの方式設計","DV05.2.1.3","分割されたコンポーネント毎に実現方式を設計する"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.2","インタフェースの方式設計","DV05.2.2.1","分割されたコンポーネント間のインタフェースの実現方式を設計する"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.2","インタフェースの方式設計","DV05.2.2.2","分割されたコンポーネントのユーザインタフェースの実現方式を設計する"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.2","インタフェースの方式設計","DV05.2.2.3","バックアップ、リカバリに関するデータファイル保全方式の手続きを設計する"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.3","論理データベース設計（論理データモデルの作成）","DV05.2.3.1","概念データモデルで確定した対象範囲について、既存のデータベースやファイル、帳票、画面等、関連する情報から項目レベルでデータを捕捉し、整理する"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.3","論理データベース設計（論理データモデルの作成）","DV05.2.3.2","整理されたデータ項目と概念データモデルをもとに、ビジネスの視点でより詳細なER図（論理データモデル）を作成し、データを正規化する"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.3","論理データベース設計（論理データモデルの作成）","DV05.2.3.3","ビジネスルールと論理データモデルを照らし合わせて、モデルの整合性や安定性を検証する"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.3","論理データベース設計（論理データモデルの作成）","DV05.2.3.4","システムの処理とデータとの関連をCRUD図にまとめ、構造面からボトルネックを検証する"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.4","コード設計","DV05.2.4.1","コード化の対象とするデータを選定する"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.4","コード設計","DV05.2.4.2","コード化する目的と利用範囲を明らかにする"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.4","コード設計","DV05.2.4.3","データ量や管理のしやすさを想定した上でコードを決定する"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.4","コード設計","DV05.2.4.4","コード体系を決定し、コード表を作成する"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.5","データサービスを活用した設計","DV05.2.5.1","各種データ提供者の提供する外部データの適合性を検討する"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.5","データサービスを活用した設計","DV05.2.5.2","外部データサービスとの連携方式およびデータ構造、インタフェースの標準化と共有化を検討する"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.5","データサービスを活用した設計","DV05.2.5.3","外部データサービスと連携するプログラムおよびモジュールの共有化を検討する"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.5","データサービスを活用した設計","DV05.2.5.4","検討結果をもとにデータサービスを活用した方式設計を行う"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.6","パッケージのカスタマイズ方針の決定","DV05.2.6.1","ソフトウェア要件定義で定義されたカスタマイズの範囲をもとに、カスタマイズの内容を決定する"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.6","パッケージのカスタマイズ方針の決定","DV05.2.6.2","ソフトウェア要件定義で定義されたアドオンの範囲をもとに、アドオンの機能を決定する"
"DV05","アプリケーションシステム開発","DV05.2","ソフトウェア方式設計","DV05.2.6","パッケージのカスタマイズ方針の決定","DV05.2.6.3","パッケージおよびアドオン機能とのデータ連携、インタフェースの標準化と共有化を検討する"
